 A071090 ,"35,248","101,779","33,768","66,530","32,763","132,864","31,577","103,115","30,554","87,313","28,742","56,759","28,017","127,942","29,123","96,874","4,695","14,466","5,026","9,771","4,745","4,922","2,453","6,241","3,186","8,891","2,712","5,706","2,993","12,080","3,366","8,537","1,509","5,575","2,314","4,066","1,752","-7,159",-913,"-2,296","-1,179","-1,997",-373,-819,-445,"-2,626",-466,"-1,659",330,"3,577","1,940","3,247","1,307","-9,785","-1,379","-3,954",187,703,285,516,231,"-1,312",-31,-295,143,"2,874","1,655","2,731","1,076","-8,473","-1,348","-3,660",0,0,0,0,0,0,0,0,143,"2,874","1,655","2,731","1,076","-8,473","-1,348","-3,660",-154,-410,-253,-256,-3,-436,-73,240,-11,"2,464","1,402","2,475","1,073","-8,909","-1,421","-3,420","240,911","231,934","226,943","227,177","235,129","87,602","70,835","66,080","65,298","71,429","153,308","161,099","160,863","161,879","163,700","116,361","107,373","103,784","105,091","107,554","81,676","76,947","82,712","83,453","84,680","34,684","30,426","21,071","21,638","22,874","124,550","124,561","123,159","122,086","127,575"
 A071320 ,"204,673","1,216,817","242,786","1,012,144","769,358","2,001,946","222,996","1,409,178","233,171","1,042,736","235,028","809,564","574,536","1,713,938","245,173","1,240,726","-28,499","174,081","7,757","202,580","194,823","288,008","-22,176","168,452","19,571","53,132","15,385","33,562","18,177","78,072","19,099","52,612","-48,069","120,949","-7,628","169,018","176,646","209,936","-41,275","115,840","10,231","-28,068","-12,392","-38,300","-25,908","-66,811","-16,023","-49,342","-37,838","92,880","-20,019","130,718","150,738","143,125","-57,298","66,498","-8,039","16,913","-3,783","24,952","28,734","27,306","-14,096","14,925","-29,799","75,968","-16,237","105,767","122,003","115,819","-43,202","51,573",0,0,0,0,0,0,0,0,"-29,799","75,968","-16,237","105,767","122,003","115,819","-43,202","51,573",-516,"-1,818",-767,"-1,302",-535,"-2,865",-735,-822,"-30,315","74,149","-17,004","104,465","121,468","112,954","-43,937","50,751","4,932,656","4,799,962","4,959,669","4,843,832","4,476,835","293,574","193,882","436,721","469,111","174,161","4,639,082","4,606,079","4,522,947","4,374,721","4,302,673","3,178,767","3,015,758","3,158,461","3,122,178","2,817,383","980,563","805,591","1,050,045","929,567","395,297","2,198,205","2,210,167","2,108,417","2,192,611","2,422,086","1,753,888","1,784,204","1,801,207","1,721,654","1,659,452"
 A071840 ,"1,121,480","2,959,835","950,654","1,838,355","887,701","3,896,137","1,063,292","2,890,369","825,213","2,196,369","698,389","1,371,156","672,767","2,932,665","795,795","2,162,497","296,267","763,466","252,265","467,199","214,934","963,471","267,498","727,872","229,840","628,245","211,434","398,405","186,971","803,291","211,307","594,144","66,427","135,221","40,831","68,794","27,963","160,180","56,191","133,728","-2,901","-8,857","-2,997","-5,956","-2,959","-16,954","-4,183","-12,173","63,526","126,364","37,834","62,838","25,004","143,226","52,008","121,555","17,788","32,805","9,049","15,016","5,967","36,631","12,476","28,961","45,738","93,559","28,785","47,822","19,037","106,595","39,532","92,594",0,0,0,0,0,0,0,0,"45,738","93,559","28,785","47,822","19,037","106,595","39,532","92,594",-4,"-1,528",568,"-1,523","-2,091","-1,111","1,912","2,959","45,733","92,032","29,352","46,298","16,946","105,484","41,444","95,554","2,947,310","2,978,115","2,941,444","2,905,213","2,887,674","677,867","710,536","678,498","640,377","620,877","2,269,443","2,267,580","2,262,947","2,264,836","2,266,797","1,082,602","1,159,141","1,151,822","1,122,386","1,114,776","410,659","488,352","481,950","638,445","944,865","671,943","670,788","669,872","483,941","169,911","1,864,708","1,818,975","1,789,622","1,782,828","1,772,898"
 A071950 ,"21,364","68,142","21,035","46,778","25,742","95,421","20,567","69,677","13,472","44,977","14,171","31,505","17,335","72,076","13,133","46,221","7,892","23,165","6,865","15,272","8,407","23,345","7,434","23,456","7,618","23,927","8,112","16,310","8,198","30,991","7,070","21,906",274,-763,"-1,247","-1,037",210,"-7,647",364,"1,550",-83,"-1,778","-1,594","-1,695",-101,"-1,764",-151,-879,191,"-2,541","-2,841","-2,732",109,"-9,410",213,672,54,203,100,149,49,"1,273",58,186,137,"-2,744","-2,941","-2,881",60,"-10,684",156,485,0,0,0,0,0,0,0,0,137,"-2,744","-2,941","-2,881",60,"-10,684",156,485,-66,-26,11,41,29,-93,26,-31,71,"-2,770","-2,930","-2,840",89,"-10,777",182,455,"77,849","78,297","88,360","88,639","94,006","38,856","41,097","51,914","52,809","57,584","38,993","37,200","36,446","35,830","36,421","48,403","48,921","57,455","57,824","51,958","42,847","43,634","48,981","51,985","43,378","5,556","5,287","8,473","5,838","8,580","29,446","29,375","30,905","30,816","42,047"
 A071970 ,"40,718","312,626","139,955","271,908","131,953","1,048,430","238,228","776,498","72,241","346,346","146,261","274,105","127,844","967,770","206,369","700,023","-31,523","-33,720","-6,306","-2,197","4,109","80,660","31,859","76,475","5,417","72,997","47,528","67,580","20,052","72,401","17,078","53,895","-36,939","-106,717","-53,834","-69,777","-15,943","8,259","14,782","22,580","-195,372","-232,708","-12,376","-37,336","-24,960","2,249","-19,555","30,469","-232,311","-339,425","-66,211","-107,114","-40,903","10,508","-4,773","53,049","16,922","17,406",245,484,240,"15,611","9,829","11,008","-249,233","-356,831","-66,455","-107,598","-41,143","-5,103","-14,602","42,041",0,0,0,0,0,0,0,0,"-249,233","-356,831","-66,455","-107,598","-41,143","-5,103","-14,602","42,041",0,0,0,0,0,"31,818",0,0,"-249,233","-356,831","-66,455","-107,598","-41,143","26,715","-14,602","42,041","1,034,872","1,219,792","1,302,401","1,416,330","1,414,073","342,264","394,831","461,956","569,760","583,966","692,608","824,961","840,444","846,570","830,107","1,285,781","1,221,468","1,237,622","1,310,408","1,292,825","1,241,237","455,947","474,217","548,086","530,175","44,544","765,522","763,405","762,323","762,650","-250,909","-1,676","64,779","105,922","121,248"
 A072130 ,"6,508","17,348","6,192","10,840","4,648","33,081","8,223","26,165","3,379","11,079","3,834","7,701","3,867","19,444","4,916","14,733","3,129","6,268","2,359","3,139",781,"13,637","3,307","11,431","2,940","9,262","3,034","6,322","3,287","12,512","3,042","9,267",189,"-2,993",-676,"-3,182","-2,506","1,125",265,"2,164","-1,176",-972,580,204,-375,70,450,601,-987,"-3,965",-96,"-2,978","-2,882","1,195",715,"2,765",-71,-645,-82,-573,-491,596,218,840,-916,"-3,321",-14,"-2,405","-2,391",600,496,"1,925",0,0,0,0,0,0,0,0,-916,"-3,321",-14,"-2,405","-2,391",600,496,"1,925",0,-165,-210,-165,45,200,-9,37,-916,"-3,485",-224,"-2,570","-2,346",800,487,"1,961","57,758","58,597","57,823","61,317","62,141","29,969","30,563","30,314","34,635","35,715","27,789","28,034","27,509","26,682","26,426","8,103","8,026","7,028","7,028","6,690","8,103","8,026","7,028","7,028","6,690",0,0,0,0,0,"49,655","50,571","50,795","54,289","55,450"
 A072710 ,0,"19,090",0,"19,090","19,090","17,035",0,"17,035",0,0,0,0,0,0,0,0,0,"19,090",0,"19,090","19,090","17,035",0,"17,035",988,"2,961",992,"1,973",981,"4,017",972,"2,902",-988,"16,130",-992,"17,117","18,109","13,019",-972,"14,134",-296,-909,-293,-613,-320,"-1,252",-307,-940,"-1,284","15,221","-1,285","16,504","17,789","11,766","-1,278","13,193",2,4,3,2,-1,27,-4,-1,"-1,285","15,217","-1,288","16,502","17,790","11,740","-1,275","13,195",0,0,0,0,0,0,0,0,"-1,285","15,217","-1,288","16,502","17,790","11,740","-1,275","13,195",7,19,7,12,5,-90,7,18,"-1,278","15,235","-1,281","16,514","17,795","11,650","-1,268","13,213","575,028","576,292","586,847","569,266","570,565","8,334","9,505","19,964","2,592","3,851","566,694","566,787","566,883","566,675","566,714","40,484","40,470","49,744","40,682","40,418","40,472","40,459","49,731",524,478,13,12,13,"40,158","39,940","534,543","535,822","537,103","528,584","530,147"
 A073240 ,"544,243","1,753,936","635,962","1,209,693","573,732","2,396,367","515,414","1,786,615","443,695","1,416,265","505,770","972,570","466,800","2,011,086","441,941","1,459,960","100,548","337,671","130,192","237,123","106,931","385,281","73,473","326,655","87,448","265,742","92,197","178,294","86,098","346,153","86,337","261,838","13,100","71,929","37,995","58,829","20,833","39,129","-12,864","64,817","-18,211","-46,078","-12,870","-27,867","-14,997","-92,005","-7,105","-27,891","-5,111","25,850","25,125","30,961","5,836","-52,877","-19,969","36,926","-1,636","8,525","7,314","10,162","2,848","-6,590","-3,073","18,297","-3,475","17,325","17,812","20,800","2,988","-46,287","-16,896","18,629",0,0,0,0,0,0,0,0,"-3,475","17,325","17,812","20,800","2,988","-46,287","-16,896","18,629","17,802",351,"-26,897","-17,450","9,447","-3,051","2,396","-15,380","14,327","17,676","-9,085","3,350","12,435","-49,338","-14,500","3,249","3,327,184","3,383,167","3,325,176","3,322,592","3,417,414","989,154","1,035,421","1,050,985","1,051,092","1,155,561","2,338,030","2,347,747","2,274,191","2,271,500","2,261,853","1,943,976","2,014,286","1,947,209","1,957,060","1,999,296","1,303,183","1,359,823","1,315,526","1,336,454","967,695","640,794","654,463","631,683","620,606","1,031,600","1,383,208","1,368,881","1,377,967","1,365,532","1,418,118"
 A074610 ,"8,767","24,177","9,155","15,410","6,254","18,075","3,526","9,881","6,872","18,701","7,054","11,829","4,775","14,045","2,754","7,695","1,895","5,475","2,101","3,580","1,479","4,029",772,"2,186","1,081","2,916",972,"1,835",863,"2,194",490,"1,458",814,"2,559","1,129","1,745",616,"1,835",282,728,-314,"-1,895","-1,514","-1,581",-67,"-1,814",-61,"-1,230",500,665,-384,164,549,21,221,-502,3,311,308,308,0,-601,0,0,498,354,-693,-144,549,622,221,-502,0,0,0,0,0,0,0,0,498,354,-693,-144,549,622,221,-502,-1,-138,-135,-137,-2,91,-1,7,497,216,-828,-281,547,713,220,-495,"17,540","17,707","17,245","14,290","12,362","10,762","10,791","9,262","7,483","6,760","6,778","6,916","7,983","6,807","5,603","7,755","8,709","7,459","5,730","5,011","7,063","8,086","6,727","5,330","4,540",692,622,731,400,471,"9,786","8,999","9,786","8,560","7,352"
 A075180 ,"32,013","102,667","34,644","70,654","36,010","144,052","33,861","106,723","27,526","84,824","28,478","57,299","28,821","116,183","27,704","86,323","4,487","17,842","6,166","13,355","7,189","27,868","6,157","20,400","1,940","6,133","2,008","4,193","2,185","8,216","1,991","6,225","2,548","11,710","4,158","9,162","5,004","19,652","4,165","14,175",-599,450,871,"1,049",178,"2,186","1,231","2,115","1,948","12,160","5,029","10,211","5,182","21,839","5,397","16,291",204,"2,277","1,034","2,074","1,040","3,987",949,"3,153","1,745","9,882","3,995","8,137","4,143","17,852","4,448","13,137",0,0,0,0,0,0,0,0,"1,745","9,882","3,995","8,137","4,143","17,852","4,448","13,137",60,77,12,17,5,-914,51,-15,"1,805","9,959","4,007","8,154","4,148","16,938","4,499","13,123","191,714","191,401","190,227","189,219","183,829","98,111","95,586","100,268","98,475","94,675","93,602","95,815","89,959","90,743","89,155","23,556","25,049","27,882","27,181","25,607","17,571","19,752","22,648","22,492","20,270","5,986","5,298","5,234","4,689","5,337","168,157","166,352","162,345","162,038","158,222"
 A075580 ,"96,741","335,228","113,441","238,487","125,046","453,318","104,273","331,476","87,533","299,812","100,254","212,279","112,025","400,031","95,412","293,248","9,208","35,416","13,187","26,208","13,021","53,287","8,861","38,228","4,262","15,184","6,678","10,922","4,244","17,058","3,871","11,693","4,945","20,231","6,508","15,286","8,778","36,229","4,990","26,535","3,035","1,069",-400,"-1,966","-1,566","-11,244","-3,144","-10,022","7,980","21,301","6,108","13,320","7,212","24,985","1,846","16,513","2,321","5,396","1,442","3,075","1,633","5,844",763,"3,824","5,660","15,905","4,666","10,245","5,579","19,140","1,083","12,689",0,0,0,0,0,0,0,0,"5,660","15,905","4,666","10,245","5,579","19,140","1,083","12,689",-96,-1,34,96,62,-370,-113,-330,"5,564","15,904","4,700","10,340","5,640","18,771",969,"12,359","405,678","419,393","424,331","420,423",0,"140,060","134,355","140,531","136,021",0,"265,619","285,037","283,799","284,402",0,"247,455","266,752","276,410","274,333",0,"165,548","177,473","182,234","174,093",0,"81,906","89,279","94,176","100,240",0,"158,224","152,640","147,921","146,090",0
 A077500 ,"71,255","204,460","56,632","133,205","76,573","295,667","82,706","221,826","65,033","186,695","51,580","121,663","70,083","268,642","75,320","201,039","6,223","17,765","5,052","11,542","6,490","27,025","7,386","20,786","3,721","11,267","3,715","7,546","3,830","16,717","4,238","12,441","2,502","6,498","1,337","3,996","2,659","10,308","3,148","8,346",-580,"1,102",-607,"1,682","2,290","7,189",100,"8,698","1,922","7,600",730,"5,679","4,949","17,497","3,248","17,044",605,"1,950",77,"1,345","1,269","2,983",764,"3,411","1,317","5,650",653,"4,334","3,680","14,514","2,484","13,633",0,0,0,0,0,0,0,0,"1,317","5,650",653,"4,334","3,680","14,514","2,484","13,633","-4,023","-4,370",701,-347,"-1,047","4,651","4,405","5,938","-2,706","1,281","1,354","3,987","2,633","19,165","6,889","19,571","201,347","197,006","212,520","201,766","237,766","126,658","122,510","133,914","124,500","162,536","74,690","74,497","78,606","77,266","75,230","58,446","51,440","68,420","54,993","87,160","56,944","50,232","67,121","54,206","86,710","1,502","1,208","1,298",787,450,"142,901","145,566","144,100","146,772","150,605"
 A077970 ,"127,310","372,295","149,208","244,984","95,776","633,303","129,797","417,125","123,640","341,489","133,088","217,849","84,761","583,135","121,367","375,740","3,670","30,806","16,121","27,136","11,015","50,168","8,430","41,385","10,063","30,565","14,880","20,502","5,622","45,123","6,141","22,726","-6,392",241,"1,240","6,633","5,393","5,045","2,289","18,659","7,131","-13,865","-17,106","-20,996","-3,890","30,732","-33,856","18,160",739,"-13,624","-15,865","-14,362","1,503","35,777","-31,567","36,819","11,756","9,354","-1,108","-2,402","-1,294",-664,-794,203,"-11,018","-22,978","-14,758","-11,960","2,798","36,440","-30,773","36,615",0,0,0,0,0,0,0,0,"-11,018","-22,978","-14,758","-11,960","2,798","36,440","-30,773","36,615",-39,"-4,335","-4,296","-4,296",-491,"7,089","-1,383","7,786","-11,057","-27,312","-19,053","-16,256","2,306","43,529","-32,156","44,401","865,265","896,407","936,254","933,608","958,723","508,127","542,777","576,552","569,625","588,165","357,138","353,629","359,702","363,983","370,558","769,481","789,566","810,851","810,511","832,976","360,425","383,249","404,803","404,765","425,967","409,056","406,316","406,048","405,746","407,009","95,784","106,841","125,403","123,097","125,746"
 A078000 ,"10,217","27,575","11,101","17,358","6,257","59,370","15,291","44,663","6,196","18,395","7,436","12,200","4,764","39,742","9,042","27,315","4,021","9,179","3,665","5,159","1,494","19,628","6,250","17,347","2,634","8,606","2,694","5,973","3,279","11,221","2,482","8,860","1,387",573,972,-814,"-1,785","8,407","3,768","8,487",262,672,320,410,90,"1,014",218,"1,039","1,649","1,245","1,292",-404,"-1,696","9,421","3,986","9,526",55,515,407,459,53,"1,321",690,"1,323","1,594",731,885,-863,"-1,748","8,100","3,296","8,203",0,0,0,0,0,0,0,0,"1,594",731,885,-863,"-1,748","8,100","3,296","8,203",14,-145,-35,-159,-124,-42,7,-68,"1,608",586,850,"-1,022","-1,872","8,058","3,303","8,134","109,587","108,540","110,422","119,685","118,406","70,689","69,810","70,998","78,748","72,890","38,899","38,730","39,425","40,937","45,516","8,105","8,666","11,398","15,075","13,720","5,681","5,684","8,278","12,070","10,502","2,424","2,982","3,120","3,005","3,217","101,482","99,874","99,024","104,610","104,687"
 A078520 ,"80,960","268,579","98,636","187,619","88,983","356,181","77,989","253,319","32,333","106,988","40,034","74,655","34,621","128,015","29,324","91,806","48,628","161,591","58,602","112,964","54,362","228,166","48,665","161,513","48,543","150,259","52,472","101,716","49,243","214,143","47,488","158,846",84,"11,333","6,129","11,248","5,119","14,023","1,177","2,668","-2,147","-1,032",711,"1,115",404,"2,754",943,"2,863","-2,063","10,300","6,840","12,363","5,522","16,777","2,120","5,530",940,"3,707","1,540","2,766","1,226","3,709",510,"1,291","-3,003","6,593","5,300","9,597","4,296","13,068","1,610","4,239",0,0,0,0,0,0,0,0,"-3,003","6,593","5,300","9,597","4,296","13,068","1,610","4,239",-1,0,1,1,0,-347,-20,0,"-3,004","6,593","5,302","9,598","4,296","12,721","1,591","4,239","231,642","234,812","233,620","228,969","209,903","166,821","169,549","170,265","166,248","148,460","64,821","65,263","63,355","62,721","61,443","53,381","53,546","57,501","53,018","42,433","45,812","46,356","50,978","47,084","35,043","7,569","7,191","6,523","5,933","7,390","178,261","181,265","176,119","175,951","167,469"
